ID,EQUIP_ID,CONNECTIVITYNODE_ID
TMP00049868,TMP00036600,-8224953
TMP00049869,TMP00036601,-8224952
TMP00049870,TMP00036602,-8224951
TMP00049871,TMP00036603,-8224874
TMP00049872,TMP00036604,-8224872
TMP00049873,TMP00036605,-7779446
TMP00049874,TMP00036606,-8224852
TMP00049875,TMP00036607,-7779445
TMP00049876,TMP00036608,-8224839
TMP00049877,TMP00036609,-8224823
TMP00049878,TMP00036610,-8224822
TMP00049879,TMP00036611,-8224821
TMP00049880,TMP00036612,-8224813
TMP00049881,TMP00036613,-8224812
TMP00049882,TMP00036614,-8224800
TMP00049883,TMP00036615,-8224791
TMP00049884,TMP00036616,-8224790
TMP00049885,TMP00036617,-8224789
TMP00049886,TMP00036618,-8224788
TMP00049887,TMP00036619,-8224787
TMP00049888,TMP00036620,-8224786
TMP00049889,TMP00036621,-8224785
TMP00049890,TMP00036622,-8224769
TMP00049891,TMP00036623,-8224768
TMP00049892,TMP00036624,-8224759
TMP00049893,TMP00036625,-8224758
TMP00049894,TMP00036626,-8222483
TMP00049895,TMP00036627,-8222476
TMP00049896,TMP00036628,-8222475
TMP00049897,TMP00036629,-8222474
TMP00049898,TMP00036630,-8222473
TMP00049899,TMP00036631,-8222472
TMP00049900,TMP00036632,-8222467
TMP00049901,TMP00036633,-8222466
TMP00049902,TMP00036634,-8222465
TMP00049903,TMP00036635,-8222464
TMP00049904,TMP00036636,-8222463
TMP00049905,TMP00036637,-8222462
TMP00049906,TMP00036638,-8222461
TMP00049907,TMP00036639,-8222454
TMP00049908,TMP00036640,-8222453
TMP00049909,TMP00036641,-8222452
TMP00049910,TMP00036642,-8222440
TMP00049911,TMP00036643,-8222439
TMP00049912,TMP00036644,-8222438
TMP00049915,TMP00036647,-8222423
TMP00049916,TMP00036648,-8222416
TMP00049917,TMP00036649,-8222415
TMP00049918,TMP00036650,-8222414
TMP00049919,TMP00036651,-8222413
TMP00049920,TMP00036652,-8222412
TMP00049921,TMP00036653,-8222407
TMP00049922,TMP00036654,-8222406
TMP00049923,TMP00036655,-8222405
TMP00049924,TMP00036656,-8222404
TMP00049925,TMP00036657,-8222403
TMP00049926,TMP00036658,-8222402
TMP00049927,TMP00036659,-8222401
TMP00049928,TMP00036660,-8222394
TMP00049929,TMP00036661,-8222393
TMP00049930,TMP00036662,-8222392
TMP00049931,TMP00036663,-8222391
TMP00049932,TMP00036664,-8211278
TMP00049933,TMP00036665,-8211277
TMP00049934,TMP00036666,-7775272
TMP00049935,TMP00036667,-8211290
TMP00049936,TMP00036668,-8211289
TMP00049937,TMP00036669,-8211288
TMP00049938,TMP00036670,-7775384
TMP00049939,TMP00036671,-7775383
TMP00049940,TMP00036672,-7775382
TMP00049941,TMP00036673,-7775381
TMP00049942,TMP00036674,-7775380
TMP00049943,TMP00036675,-8211283
TMP00049944,TMP00036676,-8211281
TMP00049945,TMP00036677,-8211280
TMP00049946,TMP00036678,-8211270
TMP00049947,TMP00036679,-8211269
TMP00049948,TMP00036680,-8211260
TMP00049949,TMP00036681,-8211258
TMP00049950,TMP00036682,-8211254
TMP00049951,TMP00036683,-8211252
TMP00049952,TMP00036684,-8211217
TMP00049953,TMP00036685,-8211216
TMP00049954,TMP00036686,-8211196
TMP00049955,TMP00036687,-8211184
TMP00049956,TMP00036688,-8211183
TMP00049957,TMP00036689,-8211159
TMP00049958,TMP00036690,-8211158
TMP00049959,TMP00036691,-8211157
TMP00049960,TMP00036692,-8211156
TMP00049961,TMP00036693,-8211155
TMP00049962,TMP00036694,-8211154
TMP00049963,TMP00036695,-8211153
TMP00049964,TMP00036696,-8211152
TMP00049965,TMP00036697,-8211151
TMP00049966,TMP00036698,-8211150
TMP00049967,TMP00036699,-8211123
TMP00049970,TMP00036710,-7781787
TMP00049971,TMP00036711,-7781795
TMP00049972,TMP00036712,-8202302
TMP00049973,TMP00036713,-8202299
TMP00049974,TMP00036714,-8202276
TMP00049975,TMP00036715,-8202271
TMP00049976,TMP00036716,-8202267
TMP00049977,TMP00036717,-8202261
TMP00049978,TMP00036718,-8202132
TMP00049979,TMP00036719,-8202131
TMP00049980,TMP00036720,-8202130
TMP00049981,TMP00036721,-8202129
TMP00049982,TMP00036722,-8202127
TMP00049983,TMP00036723,-8202126
TMP00049984,TMP00036724,-8202125
TMP00049985,TMP00036725,-8202121
TMP00049986,TMP00036726,-8202120
TMP00049987,TMP00036727,-8202123
TMP00049988,TMP00036728,-8202122
TMP00049989,TMP00036729,-7657767
TMP00049991,TMP00036731,-8202063
TMP00049992,TMP00036732,-8202062
TMP00049993,TMP00036733,-8202061
TMP00049994,TMP00036734,-8202060
TMP00049995,TMP00036735,-8202020
TMP00049996,TMP00036736,-8488267
TMP00049997,TMP00036737,-8201950
TMP00049998,TMP00036738,-8488260
TMP00049999,TMP00036739,-8201949
TMP00050000,TMP00036740,-8488247
TMP00050001,TMP00036741,-8201948
TMP00050002,TMP00036742,-8488234
TMP00050003,TMP00036743,-8201947
TMP00050004,TMP00036744,-8488213
TMP00050005,TMP00036745,-8488194
TMP00050006,TMP00036746,-8201946
TMP00050007,TMP00036747,-8201945
TMP00050008,TMP00036748,-7783266
TMP00050009,TMP00036749,-7783201
TMP00050010,TMP00036750,-8201634
TMP00050011,TMP00036751,-8201635
TMP00050012,TMP00036752,-7783239
TMP00050013,TMP00036753,-7783241
TMP00050014,TMP00036754,-7783235
TMP00050015,TMP00036755,-8201589
TMP00050016,TMP00036756,-8201751
TMP00050017,TMP00036757,-7783240
TMP00050018,TMP00036758,-7783259
TMP00050019,TMP00036759,-7783267
TMP00050020,TMP00036760,-7783234
TMP00050021,TMP00036761,-7783228
TMP00050022,TMP00036762,-7783219
TMP00050023,TMP00036763,-7783253
TMP00050024,TMP00036764,-7783249
TMP00050025,TMP00036765,-7783243
TMP00050026,TMP00036766,-7783236
TMP00050027,TMP00036768,-8201756
TMP00050028,TMP00036769,-8201737
TMP00050029,TMP00036771,-8201713
TMP00050030,TMP00036772,-8201705
TMP00050031,TMP00036773,-8201704
TMP00050032,TMP00036774,-8201693
TMP00050033,TMP00036775,-8201692
TMP00050034,TMP00036776,-8201678
TMP00050035,TMP00036777,-8201673
TMP00050036,TMP00036778,-7783271
TMP00050037,TMP00036779,-8201620
TMP00050038,TMP00036780,-8201584
TMP00050040,TMP00036782,-8201582
TMP00050041,TMP00036783,-8201581
TMP00050042,TMP00036784,-7782720
TMP00050043,TMP00036785,-7782719
TMP00050045,TMP00036787,-7782717
TMP00050046,TMP00036789,-8480080
TMP00050048,TMP00036791,-8201579
TMP00050050,TMP00036793,-8201586
TMP00050051,TMP00036794,-8480161
TMP00050052,TMP00036795,-8480160
TMP00050053,TMP00036796,-8480159
TMP00050054,TMP00036797,-8480158
TMP00050055,TMP00036798,-8201585
TMP00050057,TMP00036800,-8480181
TMP00050058,TMP00036801,-8480180
TMP00050059,TMP00036802,-8480179
TMP00050060,TMP00036803,-8480178
TMP00050061,TMP00036804,-8480177
TMP00050062,TMP00036805,-8480176
TMP00050063,TMP00036806,-8480175
TMP00050064,TMP00036807,-8480174
TMP00050065,TMP00036808,-8480173
TMP00050066,TMP00036809,-8480172
TMP00050067,TMP00036810,-8480171
TMP00050068,TMP00036811,-8480168
TMP00050069,TMP00036812,-8480165
TMP00050070,TMP00036813,-8480182
TMP00050071,TMP00036814,-8480045
TMP00050072,TMP00036815,-8201575
TMP00050073,TMP00036816,-8201574
TMP00050074,TMP00036817,-7785171
TMP00050075,TMP00036819,-7785193
TMP00050076,TMP00036820,-7785189
TMP00050077,TMP00036822,-8201381
TMP00050078,TMP00036823,-8201324
TMP00050079,TMP00036824,-8199506
TMP00050080,TMP00036825,-8199501
TMP00050081,TMP00036826,-8199513
TMP00050082,TMP00036827,-8199531
TMP00050083,TMP00036828,-8199530
TMP00050084,TMP00036829,-8199529
TMP00050085,TMP00036830,-8199528
TMP00050086,TMP00036832,-8199526
TMP00050087,TMP00036834,-8199524
TMP00050088,TMP00036835,-8199492
TMP00050089,TMP00036836,-8199461
TMP00050090,TMP00036838,-8446993
TMP00050093,TMP00036841,-7796938
TMP00050094,TMP00036842,-7796937
TMP00050095,TMP00036843,-7796936
TMP00050096,TMP00036845,-8446990
TMP00050097,TMP00036846,-7659935
TMP00050098,TMP00036847,-8446985
TMP00050099,TMP00036848,-8446984
TMP00050100,TMP00036849,-8447008
TMP00050101,TMP00036851,-8193168
TMP00050102,TMP00036852,-8193167
TMP00050103,TMP00036853,-7796933
TMP00050104,TMP00036854,-8483113
TMP00050105,TMP00036855,-8483112
TMP00050106,TMP00036856,-8483111
TMP00050107,TMP00036857,-8483109
TMP00050108,TMP00036858,-8483106
TMP00050109,TMP00036859,-8483105
TMP00050110,TMP00036860,-8483104
TMP00050111,TMP00036861,-8483103
TMP00050112,TMP00036862,-8483101
TMP00050113,TMP00036863,-7796763
TMP00050114,TMP00036864,-7796762
TMP00050115,TMP00036865,-8483136
TMP00050116,TMP00036866,-7796941
TMP00050117,TMP00036867,-7796940
TMP00050118,TMP00036868,-8193178
TMP00050119,TMP00036869,-8503527
TMP00050120,TMP00036870,-8503522
TMP00050121,TMP00036871,-8193216
TMP00050122,TMP00036872,-8193215
TMP00050123,TMP00036873,-8161575
TMP00050124,TMP00036874,-8161574
TMP00050125,TMP00036875,-8200062
TMP00050126,TMP00036876,-8247021
TMP00050127,TMP00036877,-7783421
TMP00050129,TMP00036879,-8200117
TMP00050130,TMP00036880,-8200038
TMP00050131,TMP00036881,-8200037
TMP00050132,TMP00036882,-8200036
TMP00050133,TMP00036883,-8200035
TMP00050134,TMP00036884,-8200034
TMP00050135,TMP00036885,-8200033
TMP00050136,TMP00036887,-8199516
TMP00050137,TMP00036888,-8199515
TMP00050138,TMP00036889,-8199514
TMP00050139,TMP00036890,-8489031
TMP00050140,TMP00036891,-8199483
TMP00050141,TMP00036892,-8199482
TMP00050142,TMP00036893,-7779184
TMP00050143,TMP00036894,-8199469
TMP00050144,TMP00036895,-7778892
TMP00050145,TMP00036896,-7827775
TMP00050146,TMP00036897,-8192965
TMP00050147,TMP00036898,-8192967
TMP00050148,TMP00036899,-8192940
TMP00050149,TMP00036900,-8192958
TMP00050150,TMP00036901,-8192952
TMP00050151,TMP00036902,-8192961
TMP00050152,TMP00036903,-8192936
TMP00050153,TMP00036904,-8192946
TMP00050155,TMP00036906,-7778912
TMP00050156,TMP00036907,-8192955
TMP00050157,TMP00036908,-7778919
TMP00050158,TMP00036909,-7778905
TMP00050159,TMP00036910,-8193096
TMP00050160,TMP00036911,-8228194
TMP00050161,TMP00036912,-7782998
TMP00050162,TMP00036913,-8228165
TMP00050163,TMP00036914,-8228164
TMP00050164,TMP00036915,-8228159
TMP00050165,TMP00036916,-8228158
TMP00050167,TMP00036918,-8228126
TMP00050169,TMP00036920,-8228111
TMP00050170,TMP00036921,-8193032
TMP00050171,TMP00036922,-8228097
TMP00050172,TMP00036923,-8228096
TMP00050173,TMP00036924,-8228089
TMP00050174,TMP00036925,-8228088
TMP00050175,TMP00036926,-8228077
TMP00050176,TMP00036927,-8228076
TMP00050177,TMP00036928,-8228029
TMP00050178,TMP00036929,-8228028
TMP00050179,TMP00036930,-8192972
TMP00050180,TMP00036931,-8192971
TMP00050181,TMP00036932,-8192970
TMP00050182,TMP00036933,-7775443
TMP00050183,TMP00036934,-7775442
TMP00050184,TMP00036935,-7775441
TMP00050185,TMP00036936,-7775435
TMP00050186,TMP00036937,-7775411
TMP00050187,TMP00036938,-7775439
TMP00050188,TMP00036939,-8199372
TMP00050189,TMP00036940,-7775414
TMP00050190,TMP00036941,-7775452
TMP00050191,TMP00036942,-7775413
TMP00050192,TMP00036943,-7775444
TMP00050193,TMP00036944,-7825056
TMP00050194,TMP00036945,-7825055
TMP00050195,TMP00036946,-7775412
TMP00050196,TMP00036947,-8199437
TMP00050197,TMP00036948,-8199404
TMP00050198,TMP00036949,-8199375
TMP00050199,TMP00036950,-8199300
TMP00050200,TMP00036951,-8199297
TMP00050201,TMP00036952,-8199290
TMP00050203,TMP00036954,-8158347
TMP00050204,TMP00036955,-7589573
TMP00050205,TMP00036956,-7589577
TMP00050206,TMP00036957,-7589574
TMP00050207,TMP00036958,-8158319
TMP00050208,TMP00036959,-8427095
TMP00050209,TMP00036960,-8158261
TMP00050211,TMP00036962,-8158245
TMP00050212,TMP00036963,-8158232
TMP00050213,TMP00036964,-8186414
TMP00050214,TMP00036965,-8156398
TMP00050215,TMP00036966,-8156393
TMP00050216,TMP00036967,-8156392
TMP00050217,TMP00036968,-8156349
TMP00050218,TMP00036969,-8156245
TMP00050219,TMP00036970,-7624858
TMP00050220,TMP00036971,-7624857
TMP00050221,TMP00036972,-7624856
TMP00050222,TMP00036973,-7624855
TMP00050223,TMP00036974,-7624854
TMP00050224,TMP00036975,-7624853
TMP00050225,TMP00036976,-7624852
TMP00050226,TMP00036977,-7624851
TMP00050227,TMP00036978,-7624850
TMP00050228,TMP00036979,-7624849
TMP00050229,TMP00036981,-7624847
TMP00050230,TMP00036982,-7624846
TMP00050231,TMP00036983,-7624845
TMP00050232,TMP00036984,-7624844
TMP00050233,TMP00036985,-7624843
TMP00050234,TMP00036986,-7624842
TMP00050235,TMP00036987,-7624841
TMP00050236,TMP00036988,-7624840
TMP00050237,TMP00036989,-7624839
TMP00050238,TMP00036990,-7624838
TMP00050239,TMP00036991,-7624837
TMP00050240,TMP00036992,-7624836
TMP00050241,TMP00036993,-7624835
TMP00050242,TMP00036994,-8156220
TMP00050245,TMP00036997,-8156205
TMP00050246,TMP00036998,-7624711
TMP00050247,TMP00036999,-7624710
TMP00050248,TMP00037000,-7624709
TMP00050249,TMP00037001,-7624708
TMP00050250,TMP00037002,-7624707
TMP00050251,TMP00037003,-7624706
TMP00050252,TMP00037004,-7624705
TMP00050253,TMP00037005,-7624704
TMP00050254,TMP00037006,-7624703
TMP00050255,TMP00037007,-7624702
TMP00050256,TMP00037008,-7624701
TMP00050257,TMP00037009,-7624700
TMP00050258,TMP00037010,-7624699
TMP00050259,TMP00037011,-7624698
TMP00050260,TMP00037012,-8156190
TMP00050263,TMP00037015,-8186415
TMP00050265,TMP00037017,-8156156
TMP00050266,TMP00037018,-8156155
TMP00050267,TMP00037019,-8156137
TMP00050268,TMP00037020,-8156136
TMP00050269,TMP00037021,-8156135
TMP00050270,TMP00037022,-8946127
TMP00050271,TMP00037023,-8946126
TMP00050272,TMP00037024,-8946119
TMP00050273,TMP00037025,-8946118
TMP00050274,TMP00037026,-8946117
TMP00050275,TMP00037027,-8946110
TMP00050276,TMP00037028,-8946102
TMP00050277,TMP00037029,-7942431
TMP00050278,TMP00037031,-8645759
TMP00050279,TMP00037032,-8645758
TMP00050280,TMP00037033,-8645638
TMP00050281,TMP00037034,-8645633
TMP00050282,TMP00037035,-8645628
TMP00050283,TMP00037036,-8645623
TMP00050284,TMP00037037,-8155780
TMP00050285,TMP00037038,-8799888
TMP00050286,TMP00037040,-8799885
TMP00050287,TMP00037041,-8943240
TMP00050288,TMP00037042,-8799924
TMP00050289,TMP00037043,-7944863
TMP00050290,TMP00037044,-8799845
TMP00050291,TMP00037045,-8155739
TMP00050292,TMP00037046,-8155732
TMP00050293,TMP00037047,-8155731
TMP00050294,TMP00037048,-8155730
TMP00050295,TMP00037049,-8184501
TMP00050296,TMP00037051,-8155711
TMP00050297,TMP00037052,-8155710
TMP00050298,TMP00037053,-8155709
TMP00050299,TMP00037054,-8155708
TMP00050300,TMP00037055,-8155701
TMP00050301,TMP00037056,-8155528
TMP00050302,TMP00037057,-8155527
TMP00050303,TMP00037058,-8155526
TMP00050304,TMP00037059,-8847886
TMP00050305,TMP00037060,-8499686
TMP00050306,TMP00037061,-8154876
TMP00050307,TMP00037062,-8154852
TMP00050308,TMP00037063,-8075922
TMP00050309,TMP00037064,-8152742
TMP00050310,TMP00037065,-8150350
TMP00050311,TMP00037066,-8150349
TMP00050312,TMP00037067,-8150331
TMP00050313,TMP00037068,-8150330
TMP00050314,TMP00037069,-8150314
TMP00050315,TMP00037070,-8150313
TMP00050316,TMP00037071,-8192911
TMP00050317,TMP00037072,-8478667
TMP00050318,TMP00037073,-7827578
TMP00050319,TMP00037075,-7827572
TMP00050320,TMP00037076,-8478635
TMP00050321,TMP00037077,-7827557
TMP00050322,TMP00037078,-7827548
TMP00050323,TMP00037079,-7827547
TMP00050324,TMP00037080,-7827546
TMP00050325,TMP00037082,-7827537
TMP00050326,TMP00037083,-7827529
TMP00050327,TMP00037084,-7827528
TMP00050328,TMP00037085,-7827525
TMP00050329,TMP00037086,-8192907
TMP00050330,TMP00037087,-8192906
TMP00050331,TMP00037088,-8192899
TMP00050332,TMP00037089,-7945549
TMP00050333,TMP00037090,-8602961
TMP00050335,TMP00037092,-8155579
TMP00050336,TMP00037093,-8155578
TMP00050337,TMP00037094,-8155577
TMP00050338,TMP00037095,-8149886
TMP00050339,TMP00037096,-8149885
TMP00050340,TMP00037097,-8149884
TMP00050341,TMP00037098,-8149883
TMP00050342,TMP00037099,-8149882
TMP00050343,TMP00037100,-8149702
TMP00050344,TMP00037101,-8149701
TMP00050345,TMP00037102,-8149700
TMP00050346,TMP00037103,-8149699
TMP00050347,TMP00037104,-8149698
TMP00050348,TMP00037105,-8149670
TMP00050349,TMP00037106,-8149669
TMP00050350,TMP00037107,-8149668
TMP00050351,TMP00037108,-8149667
TMP00050352,TMP00037109,-8149666
TMP00050353,TMP00037110,-8149661
TMP00050354,TMP00037111,-7614582
TMP00050355,TMP00037112,-7614583
TMP00050356,TMP00037113,-7614580
TMP00050357,TMP00037114,-7614579
TMP00050358,TMP00037115,-7614578
TMP00050359,TMP00037116,-7614577
TMP00050360,TMP00037117,-7614581
TMP00050361,TMP00037118,-8305158
TMP00050362,TMP00037119,-7614866
TMP00050363,TMP00037120,-7614607
TMP00050364,TMP00037121,-7614612
TMP00050365,TMP00037122,-7614609
TMP00050366,TMP00037123,-7614584
TMP00050367,TMP00037124,-8305153
TMP00050369,TMP00037126,-7614842
TMP00050370,TMP00037127,-7614913
TMP00050372,TMP00037129,-7614851
TMP00050373,TMP00037130,-7614859
TMP00050374,TMP00037131,-7614857
TMP00050375,TMP00037132,-7614854
TMP00050376,TMP00037133,-7614912
TMP00050377,TMP00037134,-7614880
TMP00050378,TMP00037135,-7614911
TMP00050379,TMP00037136,-8305232
TMP00050380,TMP00037137,-8305231
TMP00050381,TMP00037138,-8305230
TMP00050382,TMP00037139,-7614915
TMP00050383,TMP00037140,-8305229
TMP00050384,TMP00037141,-8305228
TMP00050385,TMP00037142,-8305227
TMP00050386,TMP00037143,-8305226
TMP00050387,TMP00037144,-8450976
TMP00050388,TMP00037145,-8305212
TMP00050389,TMP00037146,-7614914
TMP00050390,TMP00037147,-8449179
TMP00050391,TMP00037148,-8450760
TMP00050392,TMP00037149,-8449176
TMP00050393,TMP00037150,-8450747
TMP00050394,TMP00037151,-7614910
TMP00050395,TMP00037152,-8450734
TMP00050396,TMP00037153,-8449171
TMP00050397,TMP00037154,-8450725
TMP00050398,TMP00037155,-8449168
TMP00050399,TMP00037156,-8450716
TMP00050400,TMP00037157,-8449165
TMP00050401,TMP00037158,-8450703
TMP00050402,TMP00037159,-8425319
TMP00050403,TMP00037160,-7781055
TMP00050404,TMP00037161,-7781054
TMP00050405,TMP00037162,-7781053
TMP00050406,TMP00037163,-8424601
TMP00050407,TMP00037164,-7871819
TMP00050408,TMP00037165,-7871814
TMP00050409,TMP00037166,-7871808
TMP00050410,TMP00037167,-8416407
TMP00050411,TMP00037168,-8416406
TMP00050412,TMP00037169,-8422297
TMP00050413,TMP00037170,-8454353
TMP00050414,TMP00037171,-8454380
TMP00050415,TMP00037172,-8454378
TMP00050416,TMP00037173,-7581299
TMP00050417,TMP00037174,-7871789
TMP00050418,TMP00037175,-7871803
TMP00050419,TMP00037176,-8454360
TMP00050420,TMP00037177,-8454379
TMP00050421,TMP00037178,-7871795
TMP00050422,TMP00037179,-7581307
TMP00050423,TMP00037180,-8454538
TMP00050424,TMP00037181,-8454530
TMP00050425,TMP00037182,-8454529
TMP00050426,TMP00037183,-8454528
TMP00050427,TMP00037184,-8454438
TMP00050428,TMP00037185,-7581300
TMP00050429,TMP00037186,-7581301
TMP00050430,TMP00037187,-7581302
TMP00050431,TMP00037188,-7489491
TMP00050432,TMP00037189,-7417696
TMP00050433,TMP00037190,-8538288
TMP00050434,TMP00037191,-7489492
TMP00050435,TMP00037192,-8538290
TMP00050436,TMP00037193,-8538292
TMP00050437,TMP00037194,-8538284
TMP00050438,TMP00037195,-7417702
TMP00050439,TMP00037196,-7417700
TMP00050440,TMP00037197,-8538252
TMP00050441,TMP00037198,-8538345
TMP00050442,TMP00037199,-8538344
TMP00050443,TMP00037200,-8538343
TMP00050444,TMP00037201,-8538318
TMP00050445,TMP00037202,-8538317
TMP00050446,TMP00037203,-8192918
TMP00050447,TMP00037204,-7834275
TMP00050449,TMP00037206,-7834329
TMP00050450,TMP00037208,-7834321
TMP00050451,TMP00037209,-7834317
TMP00050452,TMP00037210,-7084182
TMP00050453,TMP00037211,-7834309
TMP00050454,TMP00037212,-7834302
TMP00050455,TMP00037213,-7834295
TMP00050456,TMP00037214,-7834292
TMP00050457,TMP00037215,-8428109
TMP00050458,TMP00037216,-8428102
TMP00050459,TMP00037217,-8488869
TMP00050460,TMP00037218,-8193115
TMP00050461,TMP00037219,-8488873
TMP00050462,TMP00037220,-8488884
TMP00050463,TMP00037221,-8489020
TMP00050465,TMP00037224,-8488867
TMP00050466,TMP00037225,-7779009
TMP00050467,TMP00037226,-7779045
TMP00050468,TMP00037227,-8226467
TMP00050469,TMP00037228,-8193113
TMP00050470,TMP00037229,-8193106
TMP00050471,TMP00037230,-8193099
TMP00050472,TMP00037231,-8193098
TMP00050473,TMP00037232,-8193097
TMP00050474,TMP00037233,-8146638
TMP00050475,TMP00037234,-8488703
TMP00050476,TMP00037235,-7777301
TMP00050477,TMP00037236,-7777294
TMP00050478,TMP00037237,-7777298
TMP00050479,TMP00037238,-7777295
TMP00050480,TMP00037239,-7777297
TMP00050481,TMP00037240,-7777303
TMP00050482,TMP00037241,-7777300
TMP00050483,TMP00037242,-7777302
TMP00050484,TMP00037243,-7777427
TMP00050485,TMP00037244,-8488692
TMP00050486,TMP00037245,-8198656
TMP00050487,TMP00037246,-8198655
TMP00050489,TMP00037248,-7777420
TMP00050490,TMP00037249,-7777419
TMP00050491,TMP00037250,-7777418
TMP00050492,TMP00037251,-8488658
TMP00050493,TMP00037252,-8146620
