SOURCE,TARGET,CONNECTIVITYNODE
TMP00014499,TMP00031471,-6791130
TMP00014500,TMP00035623,-6791081
TMP00014501,TMP00035619,-6791102
TMP00014502,TMP00035622,-6791115
TMP00014503,TMP00014515,-6791109
TMP00014504,TMP00035618,-6791113
TMP00014506,TMP00035614,-6791090
TMP00014507,TMP00035620,-6791104
TMP00014510,TMP00031472,-6791088
TMP00014511,TMP00035616,-6791134
TMP00014512,TMP00014522,-6791128
TMP00014513,TMP00031473,-6791142
TMP00014517,TMP00031474,-6791079
TMP00014524,TMP00035615,-6791123
TMP00014525,TMP00042884,-6790195
TMP00014526,TMP00042882,-6790208
TMP00014527,TMP00042880,-6790209
TMP00014528,TMP00042883,-6790206
TMP00014529,TMP00042879,-6790207
TMP00014530,TMP00042881,-6790194
TMP00014532,TMP00039849,-6790175
TMP00014533,TMP00031531,-6790172
TMP00014534,TMP00039850,-6790177
TMP00014535,TMP00035338,-6787583
TMP00014537,TMP00042889,-6787305
TMP00014541,TMP00042890,-6785660
TMP00014552,TMP00035654,-6785682
TMP00014553,TMP00035657,-6785678
TMP00014555,TMP00014560,-6785687
TMP00014556,TMP00035656,-6785680
TMP00014562,TMP00035655,-6785691
TMP00014563,TMP00042895,-6785282
TMP00014564,TMP00042897,-6785291
TMP00014565,TMP00042893,-6785281
TMP00014566,TMP00042898,-6785280
TMP00014567,TMP00042894,-6785290
TMP00014568,TMP00042896,-6785283
TMP00014570,TMP00031526,-6784283
TMP00014571,TMP00042909,-6783756
TMP00014572,TMP00042911,-6783755
TMP00014573,TMP00042913,-6783757
TMP00014574,TMP00042908,-6783753
TMP00014575,TMP00042910,-6783754
TMP00014576,TMP00042912,-6783752
TMP00014578,TMP00042918,-6783727
TMP00014579,TMP00042916,-6783725
TMP00014581,TMP00042915,-6783726
TMP00014582,TMP00042919,-6783728
TMP00014585,TMP00042905,-6783777
TMP00014586,TMP00042903,-6783773
TMP00014587,TMP00042907,-6783774
TMP00014588,TMP00042906,-6783775
TMP00014589,TMP00042902,-6783778
TMP00014590,TMP00042904,-6783776
TMP00014592,TMP00040552,-6782703
TMP00014593,TMP00040933,-6782673
TMP00014594,TMP00042920,-6782671
TMP00014595,TMP00041426,-6782443
TMP00014596,TMP00041304,-6782445
TMP00014597,TMP00031576,-6781056
TMP00014602,TMP00031557,-6781015
TMP00014604,TMP00031553,-6781050
TMP00014605,TMP00031541,-6781047
TMP00014608,TMP00031560,-6781051
TMP00014611,TMP00031750,-6781013
TMP00014615,TMP00031556,-6781049
TMP00014617,TMP00031540,-6781055
TMP00014620,TMP00031764,-6781057
TMP00014625,TMP00031765,-6780900
TMP00014631,TMP00031574,-6780941
TMP00014634,TMP00031566,-6780942
TMP00014636,TMP00031581,-6780926
TMP00014641,TMP00031579,-6780898
TMP00014642,TMP00031572,-6780914
TMP00014643,TMP00031565,-6780928
TMP00014647,TMP00031564,-6780912
TMP00014657,TMP00042922,-6778645
TMP00014658,TMP00042926,-6778659
TMP00014659,TMP00042921,-6778660
TMP00014660,TMP00042923,-6778657
TMP00014661,TMP00042925,-6778646
TMP00014662,TMP00042924,-6778658
TMP00014664,TMP00031876,-6777684
TMP00014665,TMP00022284,-6777689
TMP00014666,TMP00031729,-6777688
TMP00014671,TMP00033684,-6777626
TMP00014672,TMP00042930,-6777649
TMP00014673,TMP00042928,-6777651
TMP00014674,TMP00042929,-6777648
TMP00014675,TMP00042931,-6777637
TMP00014676,TMP00042932,-6777636
TMP00014677,TMP00042933,-6777650
TMP00014679,TMP00033110,-6777079
TMP00014680,TMP00032244,-6777076
TMP00014681,TMP00033090,-6776244
TMP00014682,TMP00033293,-6776246
TMP00014683,TMP00042941,-6776254
TMP00014684,TMP00042942,-6776268
TMP00014685,TMP00042939,-6776267
TMP00014686,TMP00042940,-6776266
TMP00014687,TMP00042938,-6776265
TMP00014688,TMP00042943,-6776253
TMP00014690,TMP00042948,-6776226
TMP00014691,TMP00042946,-6776241
TMP00014692,TMP00042945,-6776239
TMP00014693,TMP00042947,-6776227
TMP00014694,TMP00042949,-6776238
TMP00014695,TMP00042944,-6776240
TMP00014699,TMP00030891,-6819826
TMP00014701,TMP00029132,-6775739
TMP00014703,TMP00042955,-6774945
TMP00014704,TMP00042951,-6774948
TMP00014705,TMP00042950,-6774952
TMP00014706,TMP00032027,-6717357
TMP00014707,TMP00033015,-6774949
TMP00014708,TMP00042953,-6774956
TMP00014709,TMP00032314,-6773917
TMP00014710,TMP00032309,-6710261
TMP00014711,TMP00042959,-6773914
TMP00014712,TMP00042956,-6773921
TMP00014713,TMP00017881,-6773906
TMP00014714,TMP00032317,-6773909
TMP00014715,TMP00033147,-6773924
TMP00014716,TMP00031493,-6773583
TMP00014717,TMP00031495,-7520433
TMP00014718,TMP00042972,-6772200
TMP00014719,TMP00042973,-6772214
TMP00014720,TMP00042974,-6772215
TMP00014721,TMP00042970,-6772212
TMP00014722,TMP00042975,-6772201
TMP00014723,TMP00042971,-6772213
TMP00014725,TMP00030556,-6769894
TMP00014727,TMP00042980,-6769728
TMP00014728,TMP00042979,-6769716
TMP00014729,TMP00042983,-6769725
TMP00014730,TMP00042982,-6769726
TMP00014731,TMP00042978,-6769715
TMP00014732,TMP00042981,-6769727
TMP00014734,TMP00042985,-6769686
TMP00014735,TMP00042989,-6769699
TMP00014736,TMP00042988,-6769700
TMP00014737,TMP00042987,-6769698
TMP00014738,TMP00042986,-6769687
TMP00014739,TMP00042984,-6769701
TMP00014747,TMP00032980,-7800958
TMP00014755,TMP00031743,-6763450
TMP00014756,TMP00014763,-6763461
TMP00014757,TMP00035661,-6763430
TMP00014759,TMP00031744,-6763456
TMP00014760,TMP00035662,-6763452
TMP00014762,TMP00035660,-6763465
TMP00014764,TMP00035658,-6763454
TMP00014765,TMP00035663,-6763467
TMP00014768,TMP00031746,-6763108
TMP00014770,TMP00033693,-6762451
TMP00014771,TMP00042991,-6762100
TMP00014773,TMP00031763,-6762084
TMP00014774,TMP00031751,-6761972
TMP00014776,TMP00031758,-6762086
TMP00014777,TMP00042995,-6761957
TMP00014778,TMP00031752,-6762091
TMP00014779,TMP00031762,-6761967
TMP00014781,TMP00031753,-6762094
TMP00014782,TMP00031765,-6762082
TMP00014784,TMP00031756,-6761971
TMP00014785,TMP00031749,-6761973
TMP00014786,TMP00031748,-6762095
TMP00014788,TMP00031750,-6761974
TMP00014793,TMP00031755,-6762093
TMP00014794,TMP00035689,-6761961
TMP00014796,TMP00031761,-6762083
TMP00014800,TMP00035674,-6761963
TMP00014802,TMP00031766,-6762085
TMP00014803,TMP00031760,-6761966
TMP00014804,TMP00031754,-6762092
TMP00014805,TMP00031759,-6761965
TMP00014806,TMP00031757,-6761970
TMP00014807,TMP00031764,-6761964
TMP00014809,TMP00042994,-6762078
TMP00014811,TMP00014846,-6761893
TMP00014812,TMP00035691,-6762034
TMP00014813,TMP00035677,-6761920
TMP00014814,TMP00031749,-6761897
TMP00014815,TMP00014873,-6761943
TMP00014816,TMP00035688,-6762063
TMP00014817,TMP00014832,-6762041
TMP00014818,TMP00029312,-6762102
TMP00014819,TMP00035683,-6762009
TMP00014820,TMP00031752,-6762070
TMP00014821,TMP00035678,-6761934
TMP00014822,TMP00031766,-6762036
TMP00014823,TMP00031763,-6762011
TMP00014824,TMP00014825,-6762066
TMP00014826,TMP00035681,-6761895
TMP00014827,TMP00035670,-6762013
TMP00014828,TMP00014859,-6761918
TMP00014829,TMP00014840,-6762016
TMP00014830,TMP00031753,-6761983
TMP00014833,TMP00035690,-6761945
TMP00014835,TMP00035684,-6762043
TMP00014836,TMP00035686,-6762007
TMP00014839,TMP00031762,-6761938
TMP00014841,TMP00035665,-6761890
TMP00014844,TMP00035668,-6762018
TMP00014847,TMP00035672,-6761915
TMP00014848,TMP00035693,-6761940
TMP00014850,TMP00035692,-6761981
TMP00014857,TMP00035679,-6762068
TMP00014860,TMP00035673,-6762057
TMP00014863,TMP00031755,-6762020
TMP00014864,TMP00035680,-6761909
TMP00014865,TMP00035675,-6761886
TMP00014868,TMP00035687,-6761936
TMP00014869,TMP00035667,-6762059
TMP00014870,TMP00035685,-6762038
TMP00014872,TMP00031759,-6761888
TMP00014874,TMP00031756,-6761947
TMP00014875,TMP00035669,-6761884
TMP00014876,TMP00031758,-6762061
TMP00014877,TMP00031751,-6761922
TMP00014878,TMP00031760,-6761913
TMP00014879,TMP00035666,-6762032
TMP00014880,TMP00035671,-6761911
TMP00014881,TMP00031754,-6762045
TMP00014882,TMP00032423,-6759308
TMP00014883,TMP00031978,-6758689
TMP00014884,TMP00043005,-6758513
TMP00014887,TMP00043006,-6758524
TMP00014889,TMP00043012,-6758512
TMP00014890,TMP00043004,-6758526
TMP00014892,TMP00043013,-6758543
TMP00014894,TMP00043008,-6758525
TMP00014900,TMP00031773,-6758478
TMP00014901,TMP00031778,-6758492
TMP00014904,TMP00043019,-6757751
TMP00014905,TMP00043016,-6757738
TMP00014906,TMP00043015,-6757750
TMP00014907,TMP00043017,-6757739
TMP00014908,TMP00043014,-6757752
TMP00014909,TMP00043018,-6757749
TMP00014912,TMP00026892,-6754181
TMP00014913,TMP00031880,-6753713
TMP00014914,TMP00031877,-6753687
TMP00014915,TMP00043025,-6753704
TMP00014916,TMP00035694,-6753686
TMP00014917,TMP00043023,-6753705
TMP00014918,TMP00043027,-6753707
TMP00014919,TMP00035695,-6753682
TMP00014920,TMP00043028,-6753703
TMP00014921,TMP00043024,-6753702
TMP00014922,TMP00031879,-6753683
TMP00014923,TMP00043026,-6753706
TMP00014924,TMP00034801,-6753711
TMP00014926,TMP00043034,-6751060
TMP00014927,TMP00043029,-6751059
TMP00014928,TMP00043033,-6751057
TMP00014929,TMP00043032,-6751048
TMP00014930,TMP00043030,-6751058
TMP00014931,TMP00043031,-6751047
TMP00014934,TMP00022072,-6750752
TMP00014935,TMP00034427,-6750751
TMP00014936,TMP00032046,-6750320
TMP00014937,TMP00014943,-6750304
TMP00014938,TMP00031885,-6750297
TMP00014939,TMP00035700,-6750306
TMP00014941,TMP00035703,-6750308
TMP00014942,TMP00035701,-6750285
TMP00014944,TMP00035704,-6750299
TMP00014945,TMP00035702,-6750278
TMP00014946,TMP00031882,-6750289
TMP00014949,TMP00031883,-6750310
TMP00014950,TMP00035697,-6750301
TMP00014952,TMP00031884,-6750276
TMP00014953,TMP00014955,-6750283
TMP00014954,TMP00035699,-6750280
TMP00014956,TMP00035698,-6750287
TMP00014957,TMP00043036,-6746588
TMP00014958,TMP00033700,-6746567
TMP00014959,TMP00034823,-6745858
TMP00014960,TMP00020337,-6745864
TMP00014961,TMP00025922,-6745859
TMP00014962,TMP00034820,-6745862
TMP00014963,TMP00034816,-6745863
TMP00014964,TMP00020333,-6745861
TMP00014965,TMP00020337,-6745860
TMP00014966,TMP00015980,-6745773
TMP00014967,TMP00043042,-6745771
TMP00014968,TMP00043044,-6745757
TMP00014969,TMP00043039,-6745756
TMP00014970,TMP00043043,-6745768
TMP00014971,TMP00043040,-6745770
TMP00014972,TMP00043041,-6745769
TMP00014974,TMP00043048,-6745096
TMP00014975,TMP00043047,-6745083
TMP00014976,TMP00043045,-6745098
TMP00014977,TMP00043050,-6745095
TMP00014978,TMP00043046,-6745084
TMP00014979,TMP00043049,-6745097
TMP00014982,TMP00043057,-6745050
TMP00014983,TMP00043058,-6745049
TMP00014984,TMP00043053,-6745051
TMP00014985,TMP00043060,-6745070
TMP00014986,TMP00043055,-6745071
TMP00014987,TMP00043054,-6745037
TMP00014988,TMP00043061,-6745048
TMP00014989,TMP00043056,-6745073
TMP00014990,TMP00043062,-6745059
TMP00014991,TMP00043052,-6745038
TMP00014992,TMP00043059,-6745058
TMP00014993,TMP00043051,-6745072
TMP00014997,TMP00043065,-6745024
TMP00014998,TMP00043067,-6745013
TMP00014999,TMP00043066,-6745025
TMP00015001,TMP00043064,-6745023
TMP00015002,TMP00043068,-6745022
TMP00015004,TMP00031932,-6742972
TMP00015005,TMP00035730,-6742974
TMP00015007,TMP00043069,-6742891
TMP00015008,TMP00033703,-6742565
TMP00015009,TMP00043073,-6734361
TMP00015010,TMP00043074,-6734352
TMP00015011,TMP00043076,-6734355
TMP00015012,TMP00043075,-6734367
TMP00015013,TMP00043071,-6734364
TMP00015014,TMP00043072,-6734358
TMP00015015,TMP00043078,-6733381
TMP00015016,TMP00021347,-6728658
TMP00015017,TMP00021327,-6728657
TMP00015018,TMP00031941,-6728656
TMP00015019,TMP00021344,-6728660
TMP00015021,TMP00021345,-6728659
TMP00015022,TMP00015037,-6726482
TMP00015023,TMP00015034,-6726459
TMP00015024,TMP00035709,-6726500
TMP00015025,TMP00035705,-6726488
TMP00015026,TMP00031952,-6726498
TMP00015028,TMP00035712,-6726454
TMP00015029,TMP00031951,-6726461
TMP00015030,TMP00015042,-6726507
TMP00015031,TMP00035708,-6726477
TMP00015032,TMP00035710,-6726475
TMP00015033,TMP00035706,-6726513
TMP00015036,TMP00035713,-6726463
TMP00015038,TMP00031949,-6726484
TMP00015039,TMP00031950,-6726509
TMP00015040,TMP00031953,-6726452
TMP00015041,TMP00031954,-6726473
TMP00015043,TMP00035711,-6726502
TMP00015045,TMP00035714,-6726511
TMP00015048,TMP00035707,-6726486
TMP00015050,TMP00043094,-6726220
TMP00015051,TMP00043088,-6726234
TMP00015052,TMP00043091,-6726212
TMP00015053,TMP00043097,-6726233
TMP00015054,TMP00043086,-6726210
TMP00015055,TMP00043092,-6726231
TMP00015056,TMP00043095,-6726232
TMP00015057,TMP00043089,-6726200
TMP00015058,TMP00043090,-6726211
TMP00015059,TMP00043096,-6726199
TMP00015060,TMP00043087,-6726219
TMP00015061,TMP00043093,-6726213
TMP00015064,TMP00031959,-6726191
TMP00015065,TMP00031963,-6726137
TMP00015066,TMP00043104,-6726166
TMP00015067,TMP00031966,-6726124
TMP00015070,TMP00031975,-6726123
TMP00015071,TMP00043099,-6726135
TMP00015072,TMP00043102,-6726186
TMP00015074,TMP00043101,-6726165
TMP00015075,TMP00043110,-6726174
TMP00015076,TMP00031968,-6726139
TMP00015077,TMP00043105,-6726164
TMP00015078,TMP00043106,-6726153
TMP00015080,TMP00043100,-6726152
TMP00015083,TMP00043103,-6726189
TMP00015084,TMP00043108,-6726175
TMP00015086,TMP00043111,-6726188
TMP00015087,TMP00043107,-6726167
TMP00015089,TMP00043109,-6726187
TMP00015091,TMP00035716,-6726111
TMP00015092,TMP00035752,-6726133
TMP00015093,TMP00035717,-6726102
TMP00015094,TMP00035715,-6726113
TMP00015095,TMP00035754,-6726131
TMP00015099,TMP00015101,-6726107
TMP00015102,TMP00035718,-6726100
TMP00015104,TMP00031968,-6726109
TMP00015105,TMP00031963,-6726098
TMP00015106,TMP00043116,-6726090
TMP00015107,TMP00043115,-6726077
TMP00015108,TMP00043112,-6726091
TMP00015109,TMP00043117,-6726088
TMP00015110,TMP00043113,-6726076
TMP00015111,TMP00043114,-6726089
TMP00015117,TMP00033705,-6725892
TMP00015118,TMP00027984,-6725882
TMP00015118,TMP00028469,-6725882
TMP00027984,TMP00028469,-6725882
TMP00015119,TMP00027943,-6725879
TMP00015120,TMP00043127,-6724388
TMP00015121,TMP00018200,-6723643
TMP00015124,TMP00018201,-6723653
TMP00015126,TMP00018191,-6723645
TMP00015131,TMP00024938,-6722958
TMP00015132,TMP00024940,-6722960
TMP00015135,TMP00035724,-6722721
TMP00015138,TMP00035721,-6722723
TMP00015140,TMP00018500,-6722771
TMP00015144,TMP00019676,-6722766
TMP00015146,TMP00035722,-6722788
TMP00015147,TMP00015160,-6722769
TMP00015149,TMP00018498,-6722753
TMP00015150,TMP00019675,-6722762
TMP00015154,TMP00018499,-6722755
TMP00015163,TMP00018505,-6722751
TMP00015164,TMP00018504,-6722745
TMP00015168,TMP00019682,-6722735
TMP00015172,TMP00019674,-6722737
TMP00015173,TMP00035725,-6722786
TMP00015178,TMP00019681,-6722733
TMP00015179,TMP00021330,-6722638
TMP00015180,TMP00033185,-6722323
TMP00015182,TMP00043164,-6721529
TMP00015183,TMP00043160,-6721520
TMP00015184,TMP00043157,-6721528
TMP00015185,TMP00043158,-6721522
TMP00015186,TMP00043153,-6721541
TMP00015187,TMP00043161,-6721510
TMP00015188,TMP00043162,-6721543
TMP00015189,TMP00043154,-6721542
TMP00015190,TMP00043155,-6721540
TMP00015191,TMP00043156,-6721523
TMP00015192,TMP00043163,-6721521
TMP00015193,TMP00043159,-6721511
TMP00015197,TMP00032538,-6721486
TMP00015198,TMP00019341,-6721494
TMP00015199,TMP00019332,-6721484
TMP00015203,TMP00026263,-6721479
TMP00015204,TMP00029063,-6721332
TMP00015205,TMP00043172,-6721335
TMP00015206,TMP00027739,-6721328
TMP00015207,TMP00032471,-6721322
TMP00015208,TMP00018791,-6721325
TMP00015209,TMP00027745,-6721319
TMP00015210,TMP00043192,-6721205
TMP00015211,TMP00043194,-6721206
TMP00015212,TMP00043193,-6721203
TMP00015213,TMP00043186,-6721172
TMP00015214,TMP00043187,-6721173
TMP00015215,TMP00043185,-6721187
TMP00015216,TMP00043189,-6721184
TMP00015217,TMP00043195,-6721191
TMP00015218,TMP00043188,-6721185
TMP00015219,TMP00043191,-6721190
TMP00015220,TMP00043184,-6721186
TMP00015221,TMP00043190,-6721204
TMP00015224,TMP00043196,-6721353
TMP00015225,TMP00043201,-6721356
TMP00015226,TMP00043198,-6721355
TMP00015227,TMP00043197,-6721341
TMP00015228,TMP00043200,-6721342
TMP00015229,TMP00043199,-6721354
TMP00015231,TMP00043147,-6721586
TMP00015232,TMP00043151,-6721575
TMP00015233,TMP00043152,-6721589
TMP00015234,TMP00043148,-6721574
TMP00015235,TMP00043150,-6721587
TMP00015236,TMP00043149,-6721588
TMP00015238,TMP00043121,-6726241
TMP00015239,TMP00043123,-6726255
TMP00015240,TMP00043118,-6726254
TMP00015241,TMP00043119,-6726252
TMP00015242,TMP00043122,-6726240
TMP00015243,TMP00043120,-6726253
TMP00015245,TMP00043202,-6718413
TMP00015246,TMP00043203,-6718414
TMP00015247,TMP00020643,-6718419
TMP00015250,TMP00043209,-6718196
TMP00015251,TMP00043204,-6718211
TMP00015252,TMP00043207,-6718197
TMP00015253,TMP00043206,-6718209
TMP00015254,TMP00043205,-6718210
TMP00015255,TMP00043208,-6718208
TMP00015257,TMP00035726,-6717873
TMP00015259,TMP00035728,-6717875
TMP00015260,TMP00035727,-6717869
TMP00015262,TMP00015266,-6717863
TMP00015263,TMP00032024,-6717865
TMP00015264,TMP00032023,-6717871
TMP00015265,TMP00035729,-6717867
TMP00015267,TMP00043215,-6717272
TMP00015268,TMP00043214,-6717283
TMP00015269,TMP00043211,-6717282
TMP00015270,TMP00043213,-6717271
TMP00015271,TMP00043210,-6717284
TMP00015272,TMP00043212,-6717281
TMP00015275,TMP00018917,-6717143
TMP00015276,TMP00018916,-6717139
TMP00015281,TMP00027101,-6716058
TMP00015282,TMP00043224,-6716055
TMP00015283,TMP00030475,-6715881
TMP00015284,TMP00043229,-6715245
TMP00015285,TMP00043227,-6715243
TMP00015286,TMP00043230,-6715244
TMP00015287,TMP00043232,-6715242
TMP00015288,TMP00043231,-6715231
TMP00015289,TMP00043228,-6715230
TMP00015291,TMP00043233,-6714977
TMP00015292,TMP00033532,-6713800
TMP00015293,TMP00033100,-6713389
TMP00015294,TMP00033102,-6713386
TMP00015297,TMP00033712,-6712879
TMP00015298,TMP00021081,-6712218
TMP00015299,TMP00043240,-6712200
TMP00015300,TMP00043242,-6712124
TMP00015301,TMP00043244,-6712126
TMP00015302,TMP00043247,-6712122
TMP00015303,TMP00033020,-6712133
TMP00015304,TMP00026357,-6712130
TMP00015305,TMP00043243,-6712120
TMP00015306,TMP00043241,-6712128
TMP00015313,TMP00032038,-6711945
TMP00015315,TMP00032037,-6711956
TMP00015319,TMP00032039,-6711954
TMP00015321,TMP00027100,-6711345
TMP00015324,TMP00021668,-6711350
TMP00015328,TMP00032424,-6710765
TMP00015329,TMP00018564,-6710766
TMP00015329,TMP00018565,-6710766
TMP00018564,TMP00018565,-6710766
TMP00015341,TMP00016156,-6710578
TMP00015342,TMP00043265,-6710598
TMP00015343,TMP00043260,-6710585
TMP00015344,TMP00043261,-6710584
TMP00015345,TMP00043262,-6710596
TMP00015346,TMP00043263,-6710599
TMP00015347,TMP00043264,-6710597
TMP00015349,TMP00032976,-6710570
TMP00015350,TMP00043268,-6710575
TMP00015351,TMP00019109,-6710573
TMP00015353,TMP00035732,-6710407
TMP00015354,TMP00035734,-6710417
TMP00015356,TMP00035731,-6710405
TMP00015358,TMP00035733,-6710415
TMP00015359,TMP00035736,-6710409
TMP00015361,TMP00035735,-6710402
TMP00015363,TMP00043274,-6710343
TMP00015364,TMP00043275,-6710342
TMP00015365,TMP00043272,-6710354
TMP00015366,TMP00043276,-6710355
TMP00015367,TMP00043277,-6710356
TMP00015368,TMP00043273,-6710353
TMP00015370,TMP00043281,-6709698
TMP00015371,TMP00019846,-6710786
TMP00015372,TMP00019848,-6710783
TMP00015373,TMP00043282,-6710789
TMP00015374,TMP00043283,-6708629
TMP00015375,TMP00043284,-6708617
TMP00015376,TMP00043294,-6708657
TMP00015377,TMP00043290,-6708656
TMP00015378,TMP00043292,-6708628
TMP00015379,TMP00043289,-6708659
TMP00015380,TMP00043291,-6708616
TMP00015381,TMP00043286,-6708658
TMP00015382,TMP00043287,-6708644
TMP00015383,TMP00043293,-6708630
TMP00015384,TMP00043288,-6708645
TMP00015385,TMP00043285,-6708631
TMP00015389,TMP00026012,-6708600
TMP00015390,TMP00033714,-6708604
TMP00015392,TMP00033713,-6708602
TMP00015393,TMP00025996,-6708590
TMP00015395,TMP00043304,-6708585
TMP00015396,TMP00043305,-6708581
TMP00015397,TMP00043306,-6708582
TMP00015398,TMP00043302,-6708586
TMP00015399,TMP00043301,-6708584
TMP00015400,TMP00043303,-6708583
TMP00015402,TMP00033715,-6708558
TMP00015404,TMP00020518,-6708546
TMP00015406,TMP00020519,-6708556
TMP00015409,TMP00043313,-6708502
TMP00015410,TMP00043317,-6708516
TMP00015411,TMP00043318,-6708501
TMP00015412,TMP00043315,-6708513
TMP00015413,TMP00043316,-6708514
TMP00015414,TMP00043314,-6708515
TMP00015416,TMP00020285,-6708472
TMP00015417,TMP00020286,-6708487
TMP00015418,TMP00025912,-6708474
TMP00015420,TMP00032064,-6708491
TMP00015421,TMP00033361,-6708489
TMP00015426,TMP00043082,-6729075
TMP00015427,TMP00043084,-6729088
TMP00015428,TMP00043081,-6729089
TMP00015429,TMP00043083,-6729090
TMP00015430,TMP00043079,-6729087
TMP00015431,TMP00043080,-6729076
TMP00015433,TMP00035753,-6707414
TMP00015436,TMP00035750,-6707417
TMP00015438,TMP00035757,-6707403
TMP00015441,TMP00035748,-6707398
TMP00015469,TMP00035761,-6707308
TMP00015474,TMP00035760,-6707303
TMP00015479,TMP00035769,-6707115
TMP00015489,TMP00035766,-6707112
TMP00015496,TMP00035768,-6707121
TMP00015505,TMP00035763,-6707109
TMP00015507,TMP00035767,-6707129
TMP00015515,TMP00035765,-6707126
TMP00015523,TMP00035764,-6707107
TMP00015524,TMP00035762,-6707118
TMP00015532,TMP00035771,-6706938
TMP00015536,TMP00035772,-6706951
TMP00015544,TMP00035775,-6706933
TMP00015547,TMP00035770,-6706946
TMP00015613,TMP00029578,-6706445
TMP00015619,TMP00043332,-6706447
TMP00015621,TMP00019743,-6706448
TMP00015622,TMP00019744,-6706443
TMP00015623,TMP00035777,-6706432
TMP00015626,TMP00035776,-6706434
TMP00015629,TMP00020715,-6705791
TMP00015630,TMP00043337,-6705481
TMP00015631,TMP00021140,-6705448
TMP00015632,TMP00021129,-6705454
TMP00015633,TMP00021130,-6705451
TMP00015634,TMP00043340,-6705465
TMP00015635,TMP00043339,-6705476
TMP00015636,TMP00043342,-6705464
TMP00015637,TMP00043343,-6705478
TMP00015638,TMP00043341,-6705479
TMP00015639,TMP00043338,-6705477
TMP00015641,TMP00021895,-6705351
TMP00015642,TMP00020177,-6704964
TMP00015647,TMP00034692,-6703547
TMP00015648,TMP00030974,-6703555
TMP00015649,TMP00030977,-6703531
TMP00015650,TMP00030971,-6703551
TMP00015651,TMP00030973,-6703537
TMP00015652,TMP00034691,-6703539
TMP00015653,TMP00034696,-6703523
TMP00015654,TMP00030981,-6703535
TMP00015655,TMP00030972,-6703521
TMP00015656,TMP00030972,-6703541
TMP00015657,TMP00034690,-6703553
TMP00015658,TMP00030981,-6703545
TMP00015659,TMP00034698,-6703533
TMP00015660,TMP00030971,-6703525
TMP00015661,TMP00030978,-6703549
TMP00015662,TMP00033719,-6703351
TMP00015663,TMP00026514,-6703126
TMP00015664,TMP00033135,-6703131
TMP00015665,TMP00026520,-6703110
TMP00015666,TMP00033136,-6703101
TMP00015667,TMP00043364,-6703104
TMP00015668,TMP00026517,-6703137
TMP00015669,TMP00043365,-6703129
TMP00015670,TMP00033129,-6703123
TMP00015671,TMP00043366,-6703106
TMP00015672,TMP00043358,-6703108
TMP00015673,TMP00026518,-6703117
TMP00015674,TMP00033130,-6703134
TMP00015675,TMP00033126,-6703120
TMP00015676,TMP00026495,-6703113
TMP00015677,TMP00033328,-6703088
TMP00015679,TMP00043368,-6703017
TMP00015680,TMP00029152,-6702615
TMP00015681,TMP00032179,-6702611
TMP00015682,TMP00026730,-6702613
TMP00015683,TMP00032178,-6702609
TMP00015684,TMP00018409,-6702599
TMP00015685,TMP00029110,-6702601
TMP00015687,TMP00027669,-6702434
TMP00015688,TMP00019743,-6702426
TMP00015689,TMP00027691,-6702440
TMP00015691,TMP00027692,-6702436
TMP00015692,TMP00019742,-6702424
TMP00015694,TMP00032364,-6702625
TMP00015695,TMP00043385,-6702381
TMP00015696,TMP00043384,-6702377
TMP00015697,TMP00022252,-6701543
TMP00015698,TMP00032809,-6701533
TMP00015699,TMP00043387,-6701537
TMP00015700,TMP00022250,-6701540
TMP00015701,TMP00030651,-6701526
TMP00015702,TMP00022828,-6701516
TMP00015703,TMP00022630,-6701519
TMP00015704,TMP00019636,-6701315
TMP00015705,TMP00043395,-6701319
TMP00015706,TMP00043397,-6701324
TMP00015707,TMP00043401,-6701338
TMP00015708,TMP00043399,-6701325
TMP00015709,TMP00043400,-6701339
TMP00015710,TMP00043396,-6701337
TMP00015711,TMP00043398,-6701336
TMP00015713,TMP00043405,-6701269
TMP00015714,TMP00043407,-6701280
TMP00015715,TMP00043403,-6701281
TMP00015716,TMP00043404,-6701283
TMP00015717,TMP00043402,-6701282
TMP00015718,TMP00043406,-6701268
TMP00015720,TMP00043412,-6701263
TMP00015721,TMP00043410,-6701260
TMP00015722,TMP00043408,-6701248
TMP00015723,TMP00043413,-6701261
TMP00015724,TMP00043411,-6701262
TMP00015725,TMP00043409,-6701249
TMP00015727,TMP00026696,-6700892
TMP00015728,TMP00019362,-6700890
TMP00015729,TMP00043414,-6700896
TMP00015730,TMP00019319,-6700880
TMP00015731,TMP00019321,-6700882
TMP00015732,TMP00019349,-6700894
TMP00015741,TMP00043427,-6699806
TMP00015742,TMP00043426,-6699792
TMP00015743,TMP00043430,-6699807
TMP00015744,TMP00043428,-6699805
TMP00015745,TMP00043431,-6699793
TMP00015746,TMP00043429,-6699804
TMP00015765,TMP00043432,-6698698
TMP00015767,TMP00035789,-6698707
TMP00015768,TMP00043437,-6698709
TMP00015769,TMP00032187,-6698705
TMP00015772,TMP00043434,-6698658
TMP00015774,TMP00032191,-6698703
TMP00015777,TMP00035784,-6698702
TMP00015778,TMP00043433,-6698657
TMP00015781,TMP00043436,-6698656
TMP00015782,TMP00035787,-6698706
TMP00015783,TMP00043435,-6698659
TMP00015785,TMP00032189,-6698691
TMP00015786,TMP00032184,-6698694
TMP00015787,TMP00035786,-6698700
